batch_index,start_sample,accuracy,drift_detected
1238,123800,0.99,True
1239,123900,0.99,True
1240,124000,0.98,True
1241,124100,1.0,True
1242,124200,1.0,True
1243,124300,0.99,True
1244,124400,1.0,True
1245,124500,0.98,True
1246,124600,0.99,True
1247,124700,0.97,True
1248,124800,0.98,True
1249,124900,0.98,True
1250,125000,0.98,True
1251,125100,0.98,True
1252,125200,1.0,True
1253,125300,1.0,True
1254,125400,0.95,True
1255,125500,0.96,True
1256,125600,0.97,True
1257,125700,1.0,True
1258,125800,0.99,True
1259,125900,1.0,True
1260,126000,0.99,True
1261,126100,1.0,True
1262,126200,1.0,True
1263,126300,0.99,True
1264,126400,1.0,True
1265,126500,1.0,True
1266,126600,1.0,True
1267,126700,0.96,True
1268,126800,0.98,True
1269,126900,1.0,True
1270,127000,0.98,True
1271,127100,1.0,True
1272,127200,0.99,True
1273,127300,1.0,True
1274,127400,0.98,True
1275,127500,0.98,True
1276,127600,1.0,True
1277,127700,1.0,True
1278,127800,1.0,True
1279,127900,1.0,True
1280,128000,0.98,True
1281,128100,0.98,True
1282,128200,1.0,True
1283,128300,0.99,True
1284,128400,0.99,True
1285,128500,0.98,True
1286,128600,0.99,True
1287,128700,0.99,True
1288,128800,1.0,True
1289,128900,1.0,True
1290,129000,1.0,True
1291,129100,0.99,True
1292,129200,0.99,True
1293,129300,1.0,True
1294,129400,1.0,True
1295,129500,1.0,True
1296,129600,1.0,True
1297,129700,1.0,True
1298,129800,1.0,True
1299,129900,1.0,True
1300,130000,1.0,True
1301,130100,0.99,True
1302,130200,1.0,True
1303,130300,0.99,True
1304,130400,0.99,True
1305,130500,1.0,True
1306,130600,0.98,True
1307,130700,0.99,True
1308,130800,1.0,True
1309,130900,1.0,True
1310,131000,1.0,True
1311,131100,0.97,True
1312,131200,1.0,True
1313,131300,1.0,True
1314,131400,0.99,True
1315,131500,1.0,True
1316,131600,1.0,True
1317,131700,1.0,True
1318,131800,1.0,True
1319,131900,1.0,True
1320,132000,1.0,True
1321,132100,0.99,True
1322,132200,1.0,True
1323,132300,0.99,True
1324,132400,1.0,True
1325,132500,1.0,True
1326,132600,1.0,True
1327,132700,0.99,True
1328,132800,1.0,True
1329,132900,0.92,True
1330,133000,0.98,True
1331,133100,1.0,True
1332,133200,1.0,True
1333,133300,1.0,True
1334,133400,0.98,True
1335,133500,1.0,True
1336,133600,1.0,True
1337,133700,1.0,True
1338,133800,1.0,True
1339,133900,1.0,True
1340,134000,1.0,True
1341,134100,1.0,True
1342,134200,0.99,True
1343,134300,0.99,True
1344,134400,0.99,True
1345,134500,1.0,True
1346,134600,0.98,True
1347,134700,1.0,True
1348,134800,1.0,True
1349,134900,1.0,True
1350,135000,0.99,True
1351,135100,0.99,True
1352,135200,0.99,True
1353,135300,0.98,True
1354,135400,1.0,True
1355,135500,0.97,True
1356,135600,0.99,True
1357,135700,0.97,True
1358,135800,1.0,True
1359,135900,0.98,True
1360,136000,0.97,True
1361,136100,1.0,True
1362,136200,1.0,True
1363,136300,1.0,True
1364,136400,0.99,True
1365,136500,1.0,True
1366,136600,1.0,True
1367,136700,0.99,True
1368,136800,1.0,True
1369,136900,1.0,True
1370,137000,0.99,True
1371,137100,1.0,True
1372,137200,0.99,True
1373,137300,1.0,True
1374,137400,0.99,True
1375,137500,1.0,True
1376,137600,0.98,True
1377,137700,1.0,True
1378,137800,1.0,True
1379,137900,0.99,True
1380,138000,0.99,True
1381,138100,1.0,True
1382,138200,1.0,True
1383,138300,0.99,True
1384,138400,1.0,True
1385,138500,1.0,True
1386,138600,0.96,True
1387,138700,0.99,True
1388,138800,1.0,True
1389,138900,0.99,True
1390,139000,1.0,True
1391,139100,1.0,True
1392,139200,0.99,True
1393,139300,1.0,True
1394,139400,1.0,True
1395,139500,0.97,True
1396,139600,1.0,True
1397,139700,0.99,True
1398,139800,1.0,True
1399,139900,1.0,True
1400,140000,1.0,True
1401,140100,0.99,True
1402,140200,0.98,True
1403,140300,1.0,True
1404,140400,0.99,True
1405,140500,1.0,True
1406,140600,0.99,True
1407,140700,0.99,True
1408,140800,0.95,True
1409,140900,1.0,True
1410,141000,1.0,True
1411,141100,1.0,True
1412,141200,0.97,True
1413,141300,1.0,True
1414,141400,1.0,True
1415,141500,1.0,True
1416,141600,1.0,True
1417,141700,0.98,True
1418,141800,0.98,True
1419,141900,1.0,True
1420,142000,0.99,True
1421,142100,1.0,True
1422,142200,1.0,True
1423,142300,1.0,True
1424,142400,0.96,True
1425,142500,1.0,True
1426,142600,0.98,True
1427,142700,1.0,True
1428,142800,1.0,True
1429,142900,0.99,True
1430,143000,1.0,True
1431,143100,0.97,True
1432,143200,0.97,True
1433,143300,0.98,True
1434,143400,0.99,True
1435,143500,1.0,True
1436,143600,0.98,True
1437,143700,1.0,True
1438,143800,0.99,True
1439,143900,1.0,True
1440,144000,0.98,True
1441,144100,1.0,True
1442,144200,1.0,True
1443,144300,0.99,True
1444,144400,0.98,True
1445,144500,1.0,True
1446,144600,0.99,True
1447,144700,1.0,True
1448,144800,1.0,True
1449,144900,0.99,True
1450,145000,0.3,True
1451,145100,0.28,True
1452,145200,0.24,True
1453,145300,0.23,True
1454,145400,0.32,True
1455,145500,1.0,True
1456,145600,0.97,True
1457,145700,0.93,True
1458,145800,1.0,True
1459,145900,0.99,True
1460,146000,1.0,True
1461,146100,1.0,True
1462,146200,1.0,True
1463,146300,0.69,True
1464,146400,0.81,True
1465,146500,0.99,True
1466,146600,0.97,True
1467,146700,0.97,True
1468,146800,0.95,True
1469,146900,0.93,True
1470,147000,0.97,True
1471,147100,0.97,True
1472,147200,0.92,True
1473,147300,0.93,True
1474,147400,0.93,True
1475,147500,0.94,True
1476,147600,0.92,True
1477,147700,0.9,True
1478,147800,0.94,True
1479,147900,0.89,True
1480,148000,0.91,True
1481,148100,0.87,True
1482,148200,0.93,True
1483,148300,0.84,True
1484,148400,0.88,True
1485,148500,0.94,True
1486,148600,0.94,True
1487,148700,0.88,True
1488,148800,0.92,True
1489,148900,0.94,True
1490,149000,0.92,True
1491,149100,0.91,True
1492,149200,0.87,True
1493,149300,0.91,True
1494,149400,0.85,True
1495,149500,0.94,True
1496,149600,0.88,True
1497,149700,0.92,True
1498,149800,0.86,True
1499,149900,0.89,True
1500,150000,0.86,True
1501,150100,0.84,True
1502,150200,0.87,True
1503,150300,0.83,True
1504,150400,0.9,True
1505,150500,0.87,True
1506,150600,0.86,True
1507,150700,0.9,True
1508,150800,0.89,True
1509,150900,0.92,True
1510,151000,0.88,True
1511,151100,0.88,True
1512,151200,0.78,True
1513,151300,0.85,True
1514,151400,0.76,True
1515,151500,0.79,True
1516,151600,0.8,True
1517,151700,0.76,True
1518,151800,0.85,True
1519,151900,0.86,True
1520,152000,0.78,True
1521,152100,0.65,True
1522,152200,0.8,True
1523,152300,0.78,True
1524,152400,0.73,True
1525,152500,0.74,True
1526,152600,0.78,True
1527,152700,0.73,True
1528,152800,0.59,True
1529,152900,0.71,True
1530,153000,0.78,True
1531,153100,0.7,True
1532,153200,0.73,True
1533,153300,0.82,True
1534,153400,0.81,True
1535,153500,0.73,True
1536,153600,0.66,True
1537,153700,0.7,True
1538,153800,0.65,True
1539,153900,0.25,True
1540,154000,0.63,True
1541,154100,0.7,True
1542,154200,0.63,True
1543,154300,0.7,True
1544,154400,0.6,True
1545,154500,0.68,True
1546,154600,0.63,True
1547,154700,0.62,True
1548,154800,0.74,True
1549,154900,0.71,True
1550,155000,0.72,True
1551,155100,0.63,True
1552,155200,0.76,True
1553,155300,0.71,True
1554,155400,0.68,True
1555,155500,0.71,True
1556,155600,0.63,True
1557,155700,0.47,True
1558,155800,0.62,True
1559,155900,0.57,True
1560,156000,0.65,True
1561,156100,0.58,True
1562,156200,0.64,True
1563,156300,0.64,True
1564,156400,0.59,True
1565,156500,0.58,True
1566,156600,0.64,True
1567,156700,0.69,True
1568,156800,0.66,True
1569,156900,0.68,True
1570,157000,0.68,True
1571,157100,0.66,True
1572,157200,0.42,True
1573,157300,0.67,True
1574,157400,0.56,True
1575,157500,0.18,True
1576,157600,0.46,True
1577,157700,0.06,True
1578,157800,0.29,True
1579,157900,0.17,True
1580,158000,0.09,True
1581,158100,0.05,True
1582,158200,0.05,True
1583,158300,0.03,True
1584,158400,0.04,True
1585,158500,0.0,True
1586,158600,0.08,True
1587,158700,0.06,True
1588,158800,0.04,True
1589,158900,0.08,True
1590,159000,0.03,True
1591,159100,0.05,True
1592,159200,0.02,True
1593,159300,0.05,True
1594,159400,0.04,True
1595,159500,0.0,True
1596,159600,0.07,True
1597,159700,0.02,True
1598,159800,0.05,True
1599,159900,0.03,True
1600,160000,0.03,True
1601,160100,0.04,True
1602,160200,0.05,True
1603,160300,0.02,True
1604,160400,0.04,True
1605,160500,0.0,True
1606,160600,0.03,True
1607,160700,0.04,True
1608,160800,0.03,True
1609,160900,0.09,True
1610,161000,0.03,True
1611,161100,0.02,True
1612,161200,0.03,True
1613,161300,0.06,True
1614,161400,0.01,True
1615,161500,0.04,True
1616,161600,0.02,True
1617,161700,0.07,True
1618,161800,0.04,True
1619,161900,0.04,True
1620,162000,0.03,True
1621,162100,0.06,True
1622,162200,0.03,True
1623,162300,0.04,True
1624,162400,0.04,True
1625,162500,0.02,True
1626,162600,0.07,True
1627,162700,0.01,True
1628,162800,0.06,True
1629,162900,0.07,True
1630,163000,0.46,True
1631,163100,0.26,True
1632,163200,0.06,True
1633,163300,0.43,True
1634,163400,0.04,True
1635,163500,0.07,True
1636,163600,0.5,True
1637,163700,0.02,True
1638,163800,0.34,True
1639,163900,0.46,True
1640,164000,0.11,True
1641,164100,0.29,True
1642,164200,0.11,True
1643,164300,0.21,True
1644,164400,0.0,True
1645,164500,0.06,True
1646,164600,0.53,True
1647,164700,0.66,True
1648,164800,0.12,True
1649,164900,0.34,True
1650,165000,0.1,True
1651,165100,0.27,True
1652,165200,0.01,True
1653,165300,0.02,True
1654,165400,0.2,True
1655,165500,0.7,True
1656,165600,0.52,True
1657,165700,0.16,True
1658,165800,0.11,True
1659,165900,0.15,True
1660,166000,0.42,True
1661,166100,0.27,True
1662,166200,0.19,True
1663,166300,0.08,True
1664,166400,0.03,True
1665,166500,0.12,True
1666,166600,0.48,True
1667,166700,0.13,True
1668,166800,0.06,True
1669,166900,0.46,True
1670,167000,0.05,True
1671,167100,0.38,True
1672,167200,0.02,True
1673,167300,0.36,True
1674,167400,0.56,True
1675,167500,0.28,True
1676,167600,0.05,True
1677,167700,0.01,True
1678,167800,0.16,True
1679,167900,0.14,True
1680,168000,0.13,True
1681,168100,0.05,True
1682,168200,0.01,True
1683,168300,0.01,True
1684,168400,0.01,True
1685,168500,0.09,True
1686,168600,0.25,True
1687,168700,0.0,True
1688,168800,0.0,True
1689,168900,0.03,True
1690,169000,0.01,True
1691,169100,0.01,True
1692,169200,0.01,True
1693,169300,0.02,True
1694,169400,0.01,True
1695,169500,0.0,True
1696,169600,0.02,True
1697,169700,0.0,True
1698,169800,0.01,True
1699,169900,0.01,True
1700,170000,0.03,True
1701,170100,0.01,True
1702,170200,0.0,True
1703,170300,0.0,True
1704,170400,0.01,True
1705,170500,0.0,True
1706,170600,0.0,True
1707,170700,0.0,True
1708,170800,0.0,True
1709,170900,0.01,True
1710,171000,0.02,True
1711,171100,0.01,True
1712,171200,0.02,True
1713,171300,0.0,True
1714,171400,0.0,True
1715,171500,0.01,True
1716,171600,0.01,True
1717,171700,0.0,True
1718,171800,0.01,True
1719,171900,0.04,True
1720,172000,0.01,True
1721,172100,0.01,True
1722,172200,0.0,True
1723,172300,0.03,True
1724,172400,0.02,True
1725,172500,0.0,True
1726,172600,0.01,True
1727,172700,0.0,True
1728,172800,0.03,True
1729,172900,0.0,True
1730,173000,0.01,True
1731,173100,0.0,True
1732,173200,0.0,True
1733,173300,0.0,True
1734,173400,0.01,True
1735,173500,0.01,True
1736,173600,0.01,True
1737,173700,0.01,True
1738,173800,0.0,True
1739,173900,0.01,True
1740,174000,0.0,True
1741,174100,0.0,True
1742,174200,0.02,True
1743,174300,0.01,True
1744,174400,0.01,True
1745,174500,0.0,True
1746,174600,0.02,True
1747,174700,0.01,True
1748,174800,0.02,True
1749,174900,0.03,True
1750,175000,0.28,True
1751,175100,0.23,True
1752,175200,0.29,True
1753,175300,0.19,True
1754,175400,0.16,True
1755,175500,0.06,True
1756,175600,0.01,True
1757,175700,0.29,True
1758,175800,0.1,True
1759,175900,0.21,True
1760,176000,0.07,True
1761,176100,0.27,True
1762,176200,0.12,True
1763,176300,0.29,True
1764,176400,0.31,True
1765,176500,0.13,True
1766,176600,0.26,True
1767,176700,0.3,True
1768,176800,0.44,True
1769,176900,0.29,True
1770,177000,0.14,True
1771,177100,0.24,True
1772,177200,0.37,True
1773,177300,0.02,True
1774,177400,0.03,True
1775,177500,0.05,True
1776,177600,0.05,True
1777,177700,0.01,True
1778,177800,0.05,True
1779,177900,0.05,True
1780,178000,0.03,True
1781,178100,0.03,True
1782,178200,0.03,True
1783,178300,0.04,True
1784,178400,0.02,True
1785,178500,0.03,True
1786,178600,0.03,True
1787,178700,0.0,True
1788,178800,0.04,True
1789,178900,0.03,True
1790,179000,0.02,True
1791,179100,0.03,True
1792,179200,0.01,True
1793,179300,0.06,True
1794,179400,0.03,True
1795,179500,0.02,True
1796,179600,0.07,True
1797,179700,0.01,True
1798,179800,0.02,True
1799,179900,0.01,True
1800,180000,0.02,True
1801,180100,0.05,True
1802,180200,0.03,True
1803,180300,0.22,True
1804,180400,0.07,True
1805,180500,0.01,True
1806,180600,0.01,True
1807,180700,0.0,True
1808,180800,0.01,True
1809,180900,0.02,True
1810,181000,0.32,True
1811,181100,0.19,True
1812,181200,0.39,True
1813,181300,0.13,True
1814,181400,0.25,True
1815,181500,0.56,True
1816,181600,0.28,True
1817,181700,0.0,True
1818,181800,0.01,True
1819,181900,0.02,True
1820,182000,0.01,True
1821,182100,0.01,True
1822,182200,0.01,True
1823,182300,0.01,True
1824,182400,0.02,True
1825,182500,0.02,True
1826,182600,0.03,True
1827,182700,0.01,True
1828,182800,0.03,True
1829,182900,0.0,True
1830,183000,0.01,True
1831,183100,0.11,True
1832,183200,0.41,True
1833,183300,0.06,True
1834,183400,0.3,True
1835,183500,0.17,True
1836,183600,0.18,True
1837,183700,0.02,True
1838,183800,0.39,True
1839,183900,0.44,True
1840,184000,0.18,True
1841,184100,0.07,True
1842,184200,0.52,True
1843,184300,0.12,True
1844,184400,0.64,True
1845,184500,0.24,True
1846,184600,0.11,True
1847,184700,0.02,True
1848,184800,0.01,True
1849,184900,0.0,True
1850,185000,0.02,True
1851,185100,0.16,True
1852,185200,0.17,True
1853,185300,0.0,True
1854,185400,0.05,True
1855,185500,0.44,True
1856,185600,0.76,True
1857,185700,0.31,True
1858,185800,0.36,True
1859,185900,0.46,True
1860,186000,0.05,True
1861,186100,0.02,True
1862,186200,0.02,True
1863,186300,0.0,True
1864,186400,0.0,True
1865,186500,0.01,True
1866,186600,0.0,True
1867,186700,0.01,True
1868,186800,0.0,True
1869,186900,0.0,True
1870,187000,0.0,True
1871,187100,0.04,True
1872,187200,0.0,True
1873,187300,0.02,True
1874,187400,0.0,True
1875,187500,0.01,True
1876,187600,0.0,True
1877,187700,0.03,True
1878,187800,0.01,True
1879,187900,0.0,True
1880,188000,0.01,True
1881,188100,0.01,True
1882,188200,0.03,True
1883,188300,0.02,True
1884,188400,0.02,True
1885,188500,0.0,True
1886,188600,0.01,True
1887,188700,0.01,True
1888,188800,0.01,True
1889,188900,0.01,True
1890,189000,0.04,True
1891,189100,0.06,True
1892,189200,0.52,True
1893,189300,0.28,True
1894,189400,0.09,True
1895,189500,0.09,True
1896,189600,0.14,True
1897,189700,0.01,True
1898,189800,0.0,True
1899,189900,0.0,True
1900,190000,0.64,True
1901,190100,0.79,True
1902,190200,0.75,True
1903,190300,0.69,True
1904,190400,0.65,True
1905,190500,0.66,True
1906,190600,0.68,True
1907,190700,0.7,True
1908,190800,0.62,True
1909,190900,0.72,True
1910,191000,0.68,True
1911,191100,0.51,True
1912,191200,0.61,True
1913,191300,0.61,True
1914,191400,0.68,True
1915,191500,0.58,True
1916,191600,0.65,True
1917,191700,0.57,True
1918,191800,0.63,True
1919,191900,0.58,True
1920,192000,0.64,True
1921,192100,0.58,True
1922,192200,0.71,True
1923,192300,0.66,True
1924,192400,0.61,True
1925,192500,0.7,True
1926,192600,0.68,True
1927,192700,0.69,True
1928,192800,0.6,True
1929,192900,0.71,True
1930,193000,0.7,True
1931,193100,0.42,True
1932,193200,0.46,True
1933,193300,0.6,True
1934,193400,0.68,True
1935,193500,0.46,True
1936,193600,0.27,True
1937,193700,0.04,True
1938,193800,0.22,True
1939,193900,0.57,True
1940,194000,0.22,True
1941,194100,0.04,True
1942,194200,0.03,True
1943,194300,0.04,True
1944,194400,0.05,True
1945,194500,0.03,True
1946,194600,0.05,True
1947,194700,0.03,True
1948,194800,0.02,True
1949,194900,0.01,True
